listing_id,listing_name,description,listing_type,room_type,cover_photo_url,photos_count,photo_urls,host_id,host_name,cohost_ids,cohost_names,superhost,latitude,longitude,guests,bedrooms,beds,baths,registration,amenities,instant_book,professional_management,min_nights,cancellation_policy,checkin_time,checkout_time,guest_favorite,exact_location,currency,cleaning_fee,extra_guest_fee,single_fee_structure,num_reviews,rating_overall,rating_accuracy,rating_checkin,rating_cleanliness,rating_communication,rating_location,rating_value,ttm_revenue,ttm_revenue_native,ttm_avg_rate,ttm_avg_rate_native,ttm_occupancy,ttm_adjusted_occupancy,ttm_revpar,ttm_revpar_native,ttm_adjusted_revpar,ttm_adjusted_revpar_native,ttm_avg_min_nights,ttm_avg_length_of_stay,ttm_reserved_days,ttm_blocked_days,ttm_available_days,ttm_total_days,l90d_revenue,l90d_revenue_native,l90d_avg_rate,l90d_avg_rate_native,l90d_occupancy,l90d_adjusted_occupancy,l90d_revpar,l90d_revpar_native,l90d_adjusted_revpar,l90d_adjusted_revpar_native,l90d_avg_min_nights,l90d_avg_length_of_stay,l90d_reserved_days,l90d_blocked_days,l90d_available_days,l90d_total_days
318749,Suite near NC State & downtown,"Enjoy convenient, comfortable and private accommodations in our home, located in a quiet, charming walkable neighborhood, in walking distance of NC State University and close to downtown. Perfect for NCSU visiting scholars, workshop participants, and graduation guests.  <br /><br />You will have a private entrance to the basement level of the home with your own bedroom and bathroom, and a large, comfortable den with 55\" TV and other amenities.  Microwave, mini-fridge and Keurig provided.<br /><br /><b>The space</b><br />You'll have the basement all to yourself:  a simple but comfortable bedroom with full-size bed, updated private bathroom, private entrance and adjacent den with TV, DVD, and Netflix streaming but no cable. There is a mini-fridge, microwave and Keurig in the space. All linens and wifi provided. <br /><br />We're adaptable, so if you have a special request, let us know and we'll accommodate it if we can. We look forward to hosting you!<br /><br /><b>Guest access</b><br />We're well-served by public transit. A GoRaleigh bus stop just two blocks away will take you downtown or to other destinations in town. Regional GoTriangle buses with service to Chapel Hill, Durham, RTP, and RDU airport are just six blocks away. <br /><br />We have a bike available for riding to campus or downtown. There are also electric-assist bike shares and rental scooters in the neighborhood. You can get on Raleigh's wonderful greenway network in two places within about a mile of our house and ride to the renowned (and free!) NC Museum of Art, Umstead State Park, Dix Park, or Pullen Park, with its 100 year old carousel. <br /><br />On-street parking is available as well.<br /><br /><b>Other things to note</b><br />We’re open to stays longer than 4 weeks. Please message us with specifics if you’re coming to Raleigh for longer.",Private room in home,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-318749/original/b12e8496-7bf6-4ccb-989f-a692063e4ca5.jpeg,8,"https://a0.muscache.com/im/pictures/miso/Hosting-318749/original/b12e8496-7bf6-4ccb-989f-a692063e4ca5.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-318749/original/76880437-abea-4caf-a103-c0fe50cfe243.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-318749/original/4a5816ad-e693-44f9-bb43-042c40f65199.jpeg,https://a0.muscache.com/im/pictures/3433975/33daeeed_original.jpg,https://a0.muscache.com/im/pictures/miso/Hosting-318749/original/e8ada923-f3fb-49b9-a718-00b90492166f.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-318749/original/d1f4f20b-8258-40a9-a5e9-c3d9521cef71.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-318749/original/3d18718b-dc8e-49e6-a75c-ac8e81b447b3.jpeg,https://a0.muscache.com/im/pictures/miso/Hosting-318749/original/996a3d2e-2e2b-42f9-8c6d-2bd09443a544.jpeg",1635860,Deborah,"","",false,35.7952,-78.6728,,,1,0.0,false,"Hair dryer,Body soap,Hot water,Essentials,Hangers,Bed linens,Extra pillows and blankets,Clothing storage,TV,Game console,Board games,Air conditioning,Ceiling fan,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Microwave,Dishes and silverware,Mini fridge,Coffee maker,Private entrance,Bikes,Free parking on premises,Free street parking",false,false,4,Moderate,3:00 PM,11:00 AM,true,false,USD,55,5,false,73,4.84,4.9,4.9,4.9,4.9,4.9,4.9,3074.0,3074.0,67.7,67.7,0.107,0.165,7.5,7.5,11.6,11.6,4.0,2.3,39,128,326,365,922.0,922.0,64.5,64.5,0.122,0.122,9.0,9.0,9.0,9.0,4.0,2.8,11,0,79,90
394527,The Little Nest in Downtown Raleigh,"\"The Little Nest,\" was named by the former owners when they completed the second story apartment above the carriage house in 1947 for a WWII veteran son and his bride.   The Airbnb is a fully equipped studio apartment in The Oakwood Historic district.  We're a short walk to all the restaurants, bars, shops, galleries, museums and other fun things in Downtown Raleigh.  Y'all come.<br /><br /><b>The space</b><br />The little nest is in a Historic Carriage house next to our home.<br /><br />It is clean, comfortable and fully equipped with lots of character.  We’re in Raleigh’s oldest neighborhood Historic Oakwood started in the 1870’s.  Its a Beautiful Historic District filled with Queen Anne, Federal, Victorian and  Craftsman homes.  We are a ten minute walk away from Downtown Raleigh, the NC State Capitol Building, the Legislature building and museums.  Its a lovely place to stroll as you make your way to and from downtown activities.<br /><br />You'll have exclusive access to the entire apartment.<br /><br />Easy access to public transportation.<br /><br /><b>Guest access</b><br />This is a private guest house which is separated from the main house and you’ll have an exclusive private entrance.<br /><br /><b>Other things to note</b><br />Eddie has a home office / Man Cave downstairs below The Little Nest.  So you may hear a tv or music.  But we have 2 important related policies:  <br />1.  We are always happy to refrain from noise tv, music or talking after 10pm on weeknights when we have guests, and <br />2. If 1. doesn't work for you, simply let us know and we'll create a personal policy for your which does :)",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/6a712139-6b30-4692-8e43-dc43c38580f7.jpeg,20,"https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/6a712139-6b30-4692-8e43-dc43c38580f7.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/dbefe21c-4ced-416a-9e87-550c3bb45473.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/833f1254-e8fc-4676-a6fd-cad36460c545.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/cf50a6e9-3655-4de6-971b-3d9202471c49.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/1dfdf6b5-7a46-4bbc-af18-958e46f212bb.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/d3f39882-1bac-4064-99de-1c9861f306cf.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/4afe2d2d-3079-45c9-a88a-e3fe28b72a6a.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/a494d84d-c585-425f-85b3-167ab4222d32.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/de6a149c-5804-400b-83b6-c063f1636146.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/354770c1-8c3c-404e-85ce-e74455fed929.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/1b3a8954-58aa-4737-8e6e-be3b3f252e2e.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/28d7d1af-2648-48a1-b91c-68a4d9b757b1.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/3c22a57f-4827-48fd-b9b4-dd6b784535f1.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/d5b85a6a-66c4-4008-b8f2-16b89c01afa9.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/f72881b6-878f-4a21-b119-32157070d254.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/d9f6482e-fdd2-493e-a486-fc117bba1e5c.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/d3f66efd-d2fa-44ae-b7d4-40f47c24f294.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/fae2a21e-e6a3-4a07-a9a6-613856c65eef.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/6d27df10-a562-4c23-9032-cca4e8c7072f.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-394527/original/b6723c04-eec0-416d-ab05-6b0fba2a27dc.jpeg",968533,Eddie,470929264,Kay,true,35.7897,-78.6321,2,1,2,1.0,false,"Hair dryer,Hot water,Essentials,Iron,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Coffee maker,Private entrance,Patio or balcony,Free street parking",,true,2,Moderate,4:00 PM,11:00 AM,true,true,USD,50,0,true,479,4.84,4.9,5.0,4.9,4.9,5.0,4.8,19559.0,19559.0,120.8,120.8,0.405,0.405,47.6,47.6,47.6,47.6,2.0,2.8,148,0,217,365,4283.0,4283.0,133.7,133.7,0.311,0.311,42.0,42.0,42.0,42.0,2.0,2.2,28,0,62,90
687864,Large space comfort and convenience!,"Convenience - Excellent location and only 10 minutes to Raleigh's active downtown. All interstates can be easily accessed. There are many entertainment and brewery options close by. <br /><br />Space - This xtra large guest suite is in the bottom level of a split level house. You will have your own private entrance with use of a space under the carport. <br /><br />Comfort - I include amenities and comfortable furnishings for your quiet relaxation retreat.<br />Welcome to southern hospitality<br /><br /><b>The space</b><br />A 600 square foot suite in the bottom level of my house. It can accommodate 3 beds and has microwave, small fridge, coffee maker with coffee and tea service provided, use of washer and dryer, large screen smart TV with PlayStation 3, dining table with 6 chairs, and various games and movies. <br /><br />There is no kitchen availability.<br /><br /><b>Guest access</b><br />You have a private entrance from the driveway and carport. There is one step up into the suite which is one large room with bathroom.",Entire guest suite,entire_home,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/32dfad8f-8be2-4b50-9338-35b8e34c218e.jpg,17,"https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/32dfad8f-8be2-4b50-9338-35b8e34c218e.jpg,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/bcb2db60-dfc1-4f1f-96ce-fbdc51d75b42.jpg,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/c8675fec-71eb-4c1f-a74d-a8077e07e5b3.jpg,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/90b43d5d-f157-42dc-924f-4ea0ee80d9a6.jpg,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/18d0991d-7ec1-42dc-8705-385eb55f388b.jpg,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/f876ad7e-a34f-479a-bfe2-50456d0edffc.jpg,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/05b6c59f-a86f-44be-b8bc-7fcd3d4de465.jpg,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/b6fc05a0-fa4e-43a9-aa58-86e3229cc940.jpg,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/8ef3f21a-50b5-4329-ab0b-267c6b1197f4.jpg,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/bfa0b832-d88c-443d-ae16-75b378640e80.jpg,https://a0.muscache.com/im/pictures/57e25a4d-c371-4289-9ed0-b3ce8ad023f4.jpg,https://a0.muscache.com/im/pictures/62841484/b06244ac_original.jpg,https://a0.muscache.com/im/pictures/28443703/bca545c3_original.jpg,https://a0.muscache.com/im/pictures/62841251/e24c0fe5_original.jpg,https://a0.muscache.com/im/pictures/airflow/Hosting-687864/original/0ce0a22b-c2c1-42ad-8c44-5b38a7be6912.jpg,https://a0.muscache.com/im/pictures/16125938/7503f2ee_original.jpg,https://a0.muscache.com/im/pictures/30834789/153cd400_original.jpg",2776654,Brian,"","",true,35.8082,-78.5734,3,,2,1.0,false,"Hair dryer,Shampoo,Hot water,Shower gel,Washer,Dryer,Essentials,Hangers,Bed linens,Extra pillows and blankets,Iron,TV,Game console,Books and reading material,Pack ’n play/Travel crib,Children’s books and toys,Children’s dinnerware,Outlet covers,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Refrigerator,Microwave,Dishes and silverware,Coffee maker,Private entrance,Backyard,Free parking on premises",,false,1,Moderate,3:00 PM,11:00 AM,true,false,USD,0,0,true,853,4.86,4.9,5.0,4.9,4.9,4.8,4.9,22534.0,22534.0,67.8,67.8,0.912,0.912,61.7,61.7,61.7,61.7,1.0,1.8,333,0,32,365,5770.0,5770.0,74.1,74.1,0.867,0.867,64.1,64.1,64.1,64.1,1.0,1.8,78,0,12,90
720598,Modern Apartment - Cameron Village,"Modern apartment in the heart of Raleigh! This property is perfect for a multi-week business-related stay, the quick pit-stop in Raleigh, and everything in between.<br /><br /><b>The space</b><br />Modern apartment in the heart of Raleigh! This property is perfect for a multi-week business-related stay, the quick pit-stop in Raleigh, and everything in between.<br /><br />This property is located in the famous Cameron village, home to Village Draft House, Café Carolina and Bakery, Cafe Caturra, Cameron Bar & Grill, Cantina 18, The Flying Biscuit Cafe, Goodberry's Creamery, Piccola Italia Pizza & Restaurant,The Village Deli and Grill, Starbucks and many more. The property is also 1 mile from all the major museums.<br /><br />Walking:The Condominium is 2 blocks away from Cameron village shops, major restaurants, markets, pharmacy, dry cleaners and a half mile from Fletcher park.<br /><br />Parking: There is plenty of free street parking in front of the property and there is one assigned parking space for the condo.<br /><br />Check In time is 3pm and Check Out time is 11am. <br /><br />Included for your stay:<br />- KING BED<br />- clean towels and linens <br />- use of washing machine and dryer <br />- Coffee maker<br />- French Press<br />- tea, coffee, sugar, powder cream <br />- assorted condiments and spices are available. <br />- A/C and heating <br />- wireless internet<br />- Roku TV<br />- dish and hand soap <br />- toilet paper and paper towels<br />- hair dryer<br />- clothes iron<br /><br /><b>Other things to note</b><br />There is an outdoor motion detection Camera by the front door. It detects motion in the outdoor front patio only.",Entire condo,entire_home,https://a0.muscache.com/im/pictures/14097873/92bc7dcd_original.jpg,24,"https://a0.muscache.com/im/pictures/14097873/92bc7dcd_original.jpg,https://a0.muscache.com/im/pictures/14098009/e0aeed36_original.jpg,https://a0.muscache.com/im/pictures/14098080/53e2a70a_original.jpg,https://a0.muscache.com/im/pictures/14097852/9094f430_original.jpg,https://a0.muscache.com/im/pictures/14097890/6189fbd4_original.jpg,https://a0.muscache.com/im/pictures/14098087/c664da5e_original.jpg,https://a0.muscache.com/im/pictures/4216225c-9a7b-4ee5-a46f-a3c5ed4c9589.jpg,https://a0.muscache.com/im/pictures/686f3a9f-df05-4555-b8e0-5118d1a9787d.jpg,https://a0.muscache.com/im/pictures/f28ba609-2cf7-490a-85ba-78d89281ebf6.jpg,https://a0.muscache.com/im/pictures/7dce14a9-35be-4bca-b501-1b7cdd047eef.jpg,https://a0.muscache.com/im/pictures/14098099/8c3264a5_original.jpg,https://a0.muscache.com/im/pictures/14097973/67e66c85_original.jpg,https://a0.muscache.com/im/pictures/14097978/4efb0616_original.jpg,https://a0.muscache.com/im/pictures/14097992/e4ba4693_original.jpg,https://a0.muscache.com/im/pictures/14097998/5365b1e9_original.jpg,https://a0.muscache.com/im/pictures/9765749/ee1d6136_original.jpg,https://a0.muscache.com/im/pictures/14098109/f521e8f1_original.jpg,https://a0.muscache.com/im/pictures/9765426/5d300731_original.jpg,https://a0.muscache.com/im/pictures/9765754/46a8438f_original.jpg,https://a0.muscache.com/im/pictures/9765762/315cbd05_original.jpg,https://a0.muscache.com/im/pictures/9765769/ff3f0b88_original.jpg,https://a0.muscache.com/im/pictures/9765776/0992dfb8_original.jpg,https://a0.muscache.com/im/pictures/9765778/10ea0e76_original.jpg,https://a0.muscache.com/im/pictures/2009daee-5732-492a-9527-3beb1c9be096.jpg",2047557,Paulo,2494319,George,true,35.7958,-78.6586,2,1,1,1.0,false,"Hair dryer,Shampoo,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Air conditioning,Heating,Exterior security cameras on property,Smoke alarm,Wifi,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Coffee maker,Free parking on premises,Free street parking,Long term stays allowed",,false,1,Moderate,3:00 PM,11:00 AM,false,false,USD,50,10,true,301,4.81,4.9,5.0,4.8,5.0,4.9,4.7,8766.0,8766.0,125.3,125.3,0.159,0.337,22.0,22.0,46.6,46.6,1.4,2.5,58,193,307,365,4614.0,4614.0,150.4,150.4,0.289,0.5,47.9,47.9,83.0,83.0,1.3,2.4,26,38,64,90
973948,Sally's Suite Downtown Raleigh (Apt # 1),"Located in the heart of The Oakwood Historic District in Downtown Raleigh, NC, Sally's Suite (Apt #1) is a fun and unique private studio apartment in the converted former sun parlor of the Historic John C. Winder House c1872.  The neighborhood has the highest \"Walkscore\" in Raleigh and is located 10 minutes from the state capitol and everything Downtown.  We're a 5 minute walk from all the restaurants, bars and shops of Person St. and Seaboard Station.  We're also 15 minutes walk to downtown<br /><br /><b>The space</b><br />Located in the heart of The Oakwood Historic District in Downtown Raleigh, NC, Sally's Suite is a fun and unique private studio apartment in the converted former sun parlor of the Historic John C. Winder House c1872. Originally built as a dwelling for Mr. and Mrs. Winder, their 10 children, 2 son in laws, a grandchild, a cook a maid and a nanny, the 5,000 sf old home was converted to apartments in about 1915 and once contained as many as 11 separate dwelling units.  Sally's Suite is now one of  7 private residences in the home.   While each of the six residents have lived there at least three years, and 50 brand new condos were built and occupied right across the street, this is a city apartment on a well traveled street.  We have had well over 100 very happy guests.  But if you and / or your dog are very sensitive about noise, please beware.  This apartment may not be for you.<br /><br />We have owned the property for nearly 30 years and live less than a block away in a Historic home where we also operate another Airbnb called The Little Nest.   We have completed many substantial upgrades and improvements to the classic old Winder House.during the last 5 years as downtown Raleigh has exploded with growth and fun things to do.  <br /><br />The Winder House is now home to some of Raleigh's most interesting, intelligent and talented 25 - 40 year old artists, musicians , engineers, sales people and hospitality managers who work in a variety of jobs downtown including some of the best restaurants, bars, hotels and retail stores.  <br /><br />We furnished the apartment for our daughter Sally while she was completing   her masters in Social Work in Austin, TX with the thought and hope that she'd return to Raleigh to live and work.  But since Sally's return to Raleigh was delayed by the fun and excitement of a great job, a great new boy next door and other fun and wonderful things to do and enjoy in New Orleans,LA, we decided to create another Airbnb to share with friends old and new who visit Downtown Raleigh.  Sally has since married that boy next door, moved back to Raleigh and now is the mother of our 2 little granddaughters.  They loved our neighborhood so much that they bought a home a few blocks away.  But so many people have loved our dog friendly Sally's suite Airbnb that we decided to keep it as an Airbnb.  <br /><br />Sally's Suite is a great Downtown Raleigh \"getaway.\" and an easy walk or free \"R Line\" ride to the Downtown Districts of Seaboard Station, Glenwood South, The Warehouse District, Fayetteville St.and Capital Square Historic District. It is also very close to the downtown amphitheater. Progress Energy Center for Performing Arts. The Convention Center, The State Capital and Legislature buildings, The Natural Science Museum, The History Museum and all of Raleigh's best restaurants, bars, parks, galleries and gardens.<br /><br />This quaint full roomy studio apartment includes a private bathroom with shower, a full size double bed, a desk and chair and comfy chairs for relaxing, reading or watching TV.  There's a nicely equipped kitchenette, (NOT A FULL KITCHEN and probably not suitable for full time cooking if for more than a few days)  with dishes and silverware, utensils, a small refrigerator with freezer, a microwave, a cool nu-wave induction burner (\"As Seen on TV\" and the thing works great - there is NO Stove with oven) with pots and pans, a toaster oven, a coffee pot and a small table and chairs.<br /><br />There is room for one car off street or park right on the street during permitted hours.  We live at the end of the block where Polk meets Bloodworth St.  That's our Yellow house on the corner of Polk and Bloodworth St.  Public transportation will bring you from the airport inexpensively Monday - Saturday and you can either walk or take an Uber the 10 blocks or so from where the Airport bus drops you downtown to the Airbnb at 504 N. Person St., Apartment 1.<br /><br /><b>Guest access</b><br />Also will include access to the property's coin laundry.  There is a key in the little desk drawer.  The laundry is on the side of the house on Polk St.  It is in unit 309.<br /><br /><b>Other things to note</b><br />Please contact us if you need extra heat or cooling, tips and directions or if need anything and don't find it,  We'll be happy to help.<br /><br />Sorry , but the only pets we able to accommodate are dogs.",Entire rental unit,entire_home,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/0760fa62-d503-449a-9c1d-738883eac091.jpeg,26,"https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/0760fa62-d503-449a-9c1d-738883eac091.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/9af16421-4e21-4122-84e6-eb2e71921ef2.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/3787d72a-b1ed-4ea5-b94d-fde35afc3f0a.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/e2bfe25e-c4f8-44d0-813e-c09d288f6127.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/552798fd-9d91-4b92-926c-bf34d7f44d58.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/aa6acca2-27e5-4ee0-bb58-1d0a6d004c7f.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/8e6d3931-39b9-415c-84c9-8bdbd6e004ca.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/b7edd5f5-599e-4c27-a958-342bd896f603.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/271a4183-81f2-416c-b3f5-b232dbae81d2.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/0f4de611-82b1-4231-b97a-4b32fc84015d.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/2b36f133-f53b-4e10-8e9c-899c43d2ea1c.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/9c5444b6-6159-431c-8261-dd33ed2944f5.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/93166b5a-7e7b-4ad5-a1a3-15cdb4c07042.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/f6730c60-43ac-4843-bf0a-a453811a10fd.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/de5f9e43-49bc-4b09-9680-14b6539b2a7c.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/c918b581-5d2a-4354-b32d-b3a276fb3ff5.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/4e3b566d-66b5-4021-8676-a7471ffce9b8.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/22cafde7-6bb7-45a5-ba8f-161ce6b9634e.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/cbafedd0-c4a3-4b4d-b3b1-173fdd2ebd7c.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/c3b7f00d-032f-4849-a39f-cf2f8be92287.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/05433ffb-0b2e-4b46-85cd-16922ef72454.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/311e75c3-c95e-4a3f-b5c8-7781e6a7d516.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/100ffd3f-a927-4176-91e2-12d1ee00011d.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/5fd2476c-280f-487e-8911-b14d68892382.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/33a4c52b-f1ae-46ed-a6e5-b778da7d38ef.jpeg,https://a0.muscache.com/im/pictures/prohost-api/Hosting-973948/original/c4051cfa-2f43-451a-8124-3c1f0d9ada8b.jpeg",968533,Eddie,470929264,Kay,true,35.7906,-78.6357,2,1,1,1.0,false,"Hair dryer,Hot water,Washer,Dryer,Essentials,Bed linens,Iron,TV,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Mini fridge,Hot water kettle,Coffee maker,Toaster,Dining table,Coffee,Free parking on premises,Free street parking,Pets allowed",,true,2,Moderate,4:00 PM,11:00 AM,true,true,USD,65,10,true,376,4.74,4.8,4.9,4.8,4.9,4.9,4.7,12384.0,12384.0,111.4,111.4,0.263,0.263,29.1,29.1,29.1,29.1,2.0,3.4,96,0,269,365,4522.0,4522.0,125.7,125.7,0.367,0.367,45.9,45.9,45.9,45.9,2.0,5.5,33,0,57,90
1144274,Quiet Lake House with Private Room and Bath,"The house is full of interesting, eclectic art.  Every room is surrounded by nature with big windows looking out on the trees and lake.  The room is quiet  and private with common areas open for you to use and enjoy.  A large deck overlooks the lake and gardens.  The house is very accessible to nature parks, shopping and downtown areas of Raleigh and Durham.<br /><br /><b>The space</b><br />Large, peaceful and conveniently located house with a retreat like atmosphere.  Beautiful walking neighborhood near downtown Raleigh (10 miles) and 2 miles from 540 that takes you to Durham and Chapel Hill.  The house is all on one level surrounded by large trees with the backyard and deck overlooking a beautiful lake. I am a certified massage therapist and bodywork practitioner and I have a treatment room on site if you would like to pamper yourself. <br />The available bedroom is the master suite with lots of floor space.  There is a very comfortable king size Tempur-Pedic mattress in the room, a twin bed,  walk-in closet with dresser, T.V., desk and a private bath with shower.  Wi-fi is available throughout the house and you are welcome to use the kitchen, laundry and living rooms.  Help yourself to tea, coffee and breakfast foods when you like.   <br />There is a gym and yoga studio within walking distance with very reasonable rates.  Additionally, a YMCA is located less then a 10 minute drive away.    There are many close by restaurants and bars and I love to give recommendations!  Popular shopping areas including, Southpoint, Crabtree Valley Mall and Brier Creek are located 5-15 minutes away by car.  If you like to hike Umstead Park is 5-10 minutes away.<br /><br /><b>Guest access</b><br />A great walkable neighborhood.  There is parking spot available in the driveway.",Private room in home,private_room,https://a0.muscache.com/im/pictures/miso/Hosting-1144274/original/cfec81ef-3bb3-4ff3-91aa-77f720d820f8.jpeg,11,"https://a0.muscache.com/im/pictures/miso/Hosting-1144274/original/cfec81ef-3bb3-4ff3-91aa-77f720d820f8.jpeg,https://a0.muscache.com/im/pictures/17210767/01d29447_original.jpg,https://a0.muscache.com/im/pictures/17210563/d9300249_original.jpg,https://a0.muscache.com/im/pictures/17211343/acf70573_original.jpg,https://a0.muscache.com/im/pictures/17211544/52f1c189_original.jpg,https://a0.muscache.com/im/pictures/17211906/cb2b46b0_original.jpg,https://a0.muscache.com/im/pictures/17212038/5cc79bb4_original.jpg,https://a0.muscache.com/im/pictures/17212345/0e77d8db_original.jpg,https://a0.muscache.com/im/pictures/17212512/3cc391b3_original.jpg,https://a0.muscache.com/im/pictures/17211750/fef098b3_original.jpg,https://a0.muscache.com/im/pictures/miso/Hosting-1144274/original/aa58ae7c-2484-48b7-839b-03dc89c7706b.jpeg",6273893,Barbara,"","",false,35.8983,-78.7117,,,2,0.0,false,"Free parking on premises,Hair dryer,Shampoo,Conditioner,Hot water,Washer,Dryer,Essentials,Hangers,Iron,TV,Piano,Air conditioning,Heating,Smoke alarm,Carbon monoxide alarm,Fire extinguisher,First aid kit,Wifi,Dedicated workspace,Kitchen,Refrigerator,Microwave,Cooking basics,Dishes and silverware,Stove,Oven,Coffee maker,Wine glasses,Toaster,Lake access,Patio or balcony,Backyard,Free parking on premises,Single level home",,false,2,Moderate,4:00 PM,11:00 AM,true,false,USD,25,10,true,72,4.83,4.8,4.9,4.8,4.9,4.9,4.8,10249.0,10249.0,71.3,71.3,0.375,0.377,26.9,26.9,27.1,27.1,2.0,7.6,137,2,228,365,1951.0,1951.0,74.3,74.3,0.256,0.256,19.7,19.7,19.7,19.7,2.0,3.3,23,0,67,90
